example_id,question_hash,split,question_type,difficulty_level,policy_id,policy_family,selector_eligible,context_count,context_token_count,supporting_fact_count,supporting_fact_title_recall,supporting_fact_sentence_recall,answer_correctness_f1,answer_exact_match,answer_containment,evidence_efficiency,abstained,abstention_correctness,final_quality_score,measured_cost_units,total_latency_ms,api_call_count,failure
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,bm25_low_k,bm25,True,2,323,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.323,0.3719581291079521,2,0
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,bm25_high_k,bm25,True,6,729,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,6.729,0.4820423200726509,6,0
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,rerank_top_k,rerank,True,3,421,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.421,0.5044573917984962,3,0
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,static_default_policy,static,True,2,229,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.229,0.3765830770134926,2,0
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,rag_compass_optional,rag,True,3,249,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.249,0.3498326987028122,3,0
b15e7014b5ee0480070fd3b879ecf6bbf4629a2733955e8c253aa5acc6fa1e66,a977c1b5ceefa330be0d6b02cc8dbe71429f003b5d19099c52631676834c24ee,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,117,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.117,0.34679193049669266,2,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,low_retrieval_single_context,low,True,1,36,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.036,0.46791601926088333,1,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,619,2,0.5,0.5,0.0,0.0,0.0,0.25,True,0.0,0.16250000000000003,4.619,0.48620812594890594,4,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,36,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.036,0.443166121840477,1,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,bm25_low_k,bm25,True,2,423,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.423,0.4399595782160759,2,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,bm25_high_k,bm25,True,6,945,2,0.5,0.5,1.0,1.0,1.0,0.16666666666666666,False,1.0,0.8083333333333333,6.945,0.44912565499544144,6,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,rerank_top_k,rerank,True,3,550,2,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8166666666666668,3.55,0.596500001847744,3,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,static_default_policy,static,True,2,233,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.233,0.6323754787445068,2,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,rag_compass_optional,rag,True,3,320,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.32,0.4460001364350319,3,0
b44d3816d579883bd0c26bb7fd1c69cc3cb556d009df4ce86ccc5c8b4b7d5801,97fcd3cba519de66228921fc088b38b0a3294723fad20022af2e1971b0b6c194,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,163,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.163,0.4514167085289955,2,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,low_retrieval_single_context,low,True,1,67,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.067,0.3709997981786728,1,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,335,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,4.335,0.3574574366211891,4,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,67,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.067,0.5595413967967033,1,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,bm25_low_k,bm25,True,2,209,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.209,0.35779085010290146,2,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,bm25_high_k,bm25,True,6,560,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,6.5600000000000005,0.33920910209417343,6,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,rerank_top_k,rerank,True,3,319,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.319,0.4120822995901108,3,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,static_default_policy,static,True,2,217,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.217,0.3940826281905174,2,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,rag_compass_optional,rag,True,3,239,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.239,0.39112474769353867,3,0
694fdbc97f0893264006d0c0db362188f0e2b62b57445333875006aa7d58df92,f70c692c64a17305bdb27f11e398f0bcd37316ea2095e6d39e2f7ece195a97d7,confirmatory_test,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,139,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.1390000000000002,0.34900009632110596,2,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,low_retrieval_single_context,low,True,1,52,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.052,0.436500646173954,1,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,391,2,0.5,0.5,0.0,0.0,0.0,0.25,True,0.0,0.16250000000000003,4.391,0.43183472007513046,4,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,52,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.052,0.46079233288764954,1,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,bm25_low_k,bm25,True,2,289,2,0.5,0.5,0.0,0.0,0.0,0.5,True,0.0,0.17500000000000002,2.289,0.423625111579895,2,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,bm25_high_k,bm25,True,6,860,2,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,True,0.0,0.15833333333333335,6.86,0.4104580730199814,6,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,rerank_top_k,rerank,True,3,440,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.44,0.5567502230405807,3,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,static_default_policy,static,True,2,301,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.301,0.41637569665908813,2,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,rag_compass_optional,rag,True,3,281,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.281,0.43020863085985184,3,0
1d7f930d53220767b70847936f7ad82f303674aa9b3a92e60ef45f5b5f2de85e,f1711d086f4341e56c7e7f19e2b440d7f73f8cd31afdeaca2416b65ebce81974,confirmatory_test,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,133,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.133,0.44058263301849365,2,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,low_retrieval_single_context,low,True,1,142,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.142,0.5466658622026443,1,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,546,3,1.0,1.0,1.0,1.0,1.0,0.5,False,1.0,0.9750000000000001,4.546,0.4564151167869568,4,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,142,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.142,0.5056671798229218,1,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,bm25_low_k,bm25,True,2,467,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.467,0.49116648733615875,2,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,bm25_high_k,bm25,True,6,966,3,0.5,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,True,0.0,0.17500000000000002,6.966,0.4736250266432762,6,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,rerank_top_k,rerank,True,3,574,3,0.5,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.18333333333333335,3.574,1.1029578745365143,3,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,static_default_policy,static,True,2,162,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.162,0.47049950808286667,2,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,rag_compass_optional,rag,True,3,439,3,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8,3.439,0.48179086297750473,3,0
401c3b5881b08b09e7400555fa0dd0a343b438989f98fe6a66cd85b23d320190,4b9579a5346c02a5a6c60c936abb4d609e46b22c09e30f9e26ce91f5cdf35424,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,208,3,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.208,0.4593748599290848,2,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,low_retrieval_single_context,low,True,1,19,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.019,0.29170792549848557,1,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,198,2,0.5,0.5,0.0,0.0,0.0,0.25,True,0.0,0.16250000000000003,4.198,0.2822922542691231,4,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,19,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.019,0.2654166892170906,1,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,bm25_low_k,bm25,True,2,136,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.136,0.25295838713645935,2,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,bm25_high_k,bm25,True,6,430,2,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.43,0.2532918006181717,6,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,rerank_top_k,rerank,True,3,210,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.21,0.3236671909689903,3,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,static_default_policy,static,True,2,48,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.048,0.24774949997663498,2,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,rag_compass_optional,rag,True,3,113,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.113,0.4694173112511635,3,0
afd91f8dc0fac760d88392ba0921670524e3f8aaf0ddaaa3ecb13d457250e0b9,223e8a9f5a0fbc4e2797a8ce6979302ad9a301eae0ffb9be4de4e16a4286c4fb,confirmatory_test,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,136,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.136,0.27116667479276657,2,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,low_retrieval_single_context,low,True,1,48,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.048,0.2888748422265053,1,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,182,2,0.5,0.5,0.0,0.0,0.0,0.25,True,0.0,0.16250000000000003,4.182,0.26683416217565536,4,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,48,2,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.048,0.2627922222018242,1,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,bm25_low_k,bm25,True,2,107,2,0.5,0.5,0.0,0.0,0.0,0.5,True,0.0,0.17500000000000002,2.107,0.2625836059451103,2,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,bm25_high_k,bm25,True,6,403,2,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,True,0.0,0.15833333333333335,6.4030000000000005,0.2577081322669983,6,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,rerank_top_k,rerank,True,3,200,2,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.2,0.31616631895303726,3,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,static_default_policy,static,True,2,65,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.065,0.24958327412605286,2,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,rag_compass_optional,rag,True,3,134,2,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.134,0.25412533432245255,3,0
b51d8f61f8435cbd7047dce1ad481e4a8f071a3856edcb6816b951950b900b04,948ab7fb72298f8ec23bf9feae7de8a636729f0829b411a708bbcf4fc898ac78,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,167,2,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.167,0.2582911401987076,2,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,low_retrieval_single_context,low,True,1,96,4,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.096,0.40145963430404663,1,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,371,4,0.5,0.5,0.0,0.0,0.0,0.25,True,0.0,0.16250000000000003,4.371,0.5442071706056595,4,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,96,4,0.5,0.5,0.0,0.0,0.0,1.0,True,0.0,0.2,1.096,0.4115840420126915,1,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,bm25_low_k,bm25,True,2,193,4,0.5,0.5,1.0,1.0,1.0,0.5,False,1.0,0.8250000000000001,2.193,0.3659585490822792,2,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,bm25_high_k,bm25,True,6,691,4,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.691,0.37170760333538055,6,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,rerank_top_k,rerank,True,3,322,4,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,True,0.0,0.16666666666666669,3.322,0.7865410298109055,3,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,static_default_policy,static,True,2,291,4,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,2.291,0.4016254097223282,2,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,rag_compass_optional,rag,True,3,231,4,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,3.231,0.43687503784894943,3,0
627c9a4c66e49337d271365ba92b397fade1c2ff1c57de98ffdf96a60a6aa57b,d458e0533eacd683eba8fc0fbbb68b68cc24d4cb91cf5957880e613476a07e81,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,171,4,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.171,0.3886250779032707,2,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,low_retrieval_single_context,low,True,1,37,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.037,0.30058249831199646,1,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,expanded_retrieval_multi_context,expanded,True,4,189,3,0.5,0.6666666666666666,1.0,1.0,1.0,0.25,False,1.0,0.8291666666666666,4.189,0.2770824357867241,4,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,adaptive_routing_on_insufficient_evidence,adaptive,True,1,37,3,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.05,1.037,0.2748342230916023,1,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,bm25_low_k,bm25,True,2,155,3,0.5,0.3333333333333333,0.0,0.0,0.0,0.5,True,0.0,0.15833333333333333,2.155,0.293792225420475,2,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,bm25_high_k,bm25,True,6,446,3,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.9666666666666668,6.446,0.2692500129342079,6,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,rerank_top_k,rerank,True,3,232,3,0.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8333333333333334,3.232,0.33908337354660034,3,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,static_default_policy,static,True,2,91,3,0.5,0.6666666666666666,1.0,1.0,1.0,0.5,False,1.0,0.8416666666666667,2.091,0.2720002084970474,2,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,rag_compass_optional,rag,True,3,118,3,0.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,False,1.0,0.8333333333333334,3.118,0.2528754994273186,3,0
4f051309b31aed989a6bdac7918898945828d5612101141e0e33f4722a813a9d,c6219112ed0792f70e19878867d883ff90189402e41252c68a2d0ddad12456cf,calibration,bridge,hard,supporting_fact_aware_oracle_ceiling,supporting,False,2,115,3,1.0,1.0,1.0,1.0,1.0,1.0,False,1.0,1.0,2.115,0.33004116266965866,2,0
