query_id,query_text_hash,split,domain,question_type,static_or_dynamic,policy_id,source_policy_id,selected_endpoints,endpoint_count,api_call_count,api_failure_count,retry_count,total_latency_ms,p_endpoint_latency_ms,measured_cost_units,estimated_token_count,context_item_count,context_token_count,source_count,raw_quality_components,governance_eligible,governance_disqualification_reason,answer_correctness_score,evidence_support_score,abstention_score,answerability_score,final_quality_score,abstained,abstention_correct
crag_task_1_and_2_dev_v5_q_31f63dd83f42762e,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.4340452402830124,3.4340452402830124,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.4346571192145348,3.4346571192145348,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.875, ""successful_call_count"": 1}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.4650731831789017,3.4650731831789017,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.875, ""successful_call_count"": 1}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.675013780593872,1.837506890296936,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 2}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,3.430340439081192,3.430340439081192,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.875, ""successful_call_count"": 1}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,3.55636328458786,3.55636328458786,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.875, ""successful_call_count"": 1}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,5.676057189702988,1.8920190632343292,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.8166666666666667, ""successful_call_count"": 3}",True,,0.8166666666666667,1.0,1.0,1.0,0.8716666666666667,False,True
crag_task_1_and_2_dev_v5_q_4611bfa5764f0ccd,,confirmatory_test,finance,simple,slow-changing,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.4911520779132843,3.4911520779132843,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.875, ""successful_call_count"": 1}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.171132877469063,3.171132877469063,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.1533464789390564,3.1533464789390564,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.470171242952347,1.7350856214761734,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6805555555555556, ""successful_call_count"": 2}",True,,0.6805555555555556,1.0,1.0,1.0,0.7763888888888889,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,3.009876236319542,3.009876236319542,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,2.972768619656563,2.972768619656563,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,4.786314442753792,1.5954381475845973,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7777777777777778, ""successful_call_count"": 3}",True,,0.7777777777777778,1.0,1.0,1.0,0.8444444444444444,False,True
crag_task_1_and_2_dev_v5_q_557040652416f771,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.0584409832954407,3.0584409832954407,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8055555555555556, ""successful_call_count"": 1}",True,,0.8055555555555556,1.0,1.0,1.0,0.8638888888888888,False,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,1.4373091980814934,1.4373091980814934,1.0,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 1}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,1.3220123946666718,1.3220123946666718,0.85,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 1}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,1.6337204724550247,0.8168602362275124,2.0,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 2}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,1.609603874385357,0.8048019371926785,1.8,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 2}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,1.396416686475277,1.396416686475277,0.95,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 1}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,2.6494646444916725,0.8831548814972242,3.4499999999999997,64,1,64,1,"{""mock_api_result_count"": 1, ""parent_raw_quality"": 0.5952380952380952, ""successful_call_count"": 3}",True,,0.5952380952380952,0.06666666666666667,1.0,1.0,0.5299999999999999,False,True
crag_task_1_and_2_dev_v5_q_5a853f722c203fe9,,confirmatory_test,finance,simple,static,rag_compass,ragtune_no_fork,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,1.4979233965277672,0.7489616982638836,1.9,0,0,0,0,"{""mock_api_result_count"": 0, ""parent_raw_quality"": 0.5, ""successful_call_count"": 2}",True,,0.5,0.0,1.0,0.0,0.44999999999999996,True,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.613780252635479,3.613780252635479,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.514348529279232,3.514348529279232,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.8985246792435646,1.9492623396217823,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,3.5262368619441986,3.5262368619441986,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,3.5438640043139458,3.5438640043139458,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,5.506137385964394,1.8353791286547978,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7666666666666666, ""successful_call_count"": 3}",True,,0.7666666666666666,1.0,1.0,1.0,0.8366666666666666,False,True
crag_task_1_and_2_dev_v5_q_5e25f9a2f60c4882,,confirmatory_test,finance,simple,fast-changing,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.604345954954624,3.604345954954624,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.076068125665188,3.076068125665188,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.0953269451856613,3.0953269451856613,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.288933075964451,1.6444665379822254,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,2.843582071363926,2.843582071363926,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,2.963094040751457,2.963094040751457,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,4.782358184456825,1.5941193948189418,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 3}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_5e8d2eb04241fc6c,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,2.914339303970337,2.914339303970337,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.706201910972595,3.706201910972595,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8958333333333334, ""successful_call_count"": 1}",True,,0.8958333333333334,1.0,1.0,1.0,0.9270833333333334,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.6859512329101562,3.6859512329101562,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8958333333333334, ""successful_call_count"": 1}",True,,0.8958333333333334,1.0,1.0,1.0,0.9270833333333334,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.9369752630591393,1.9684876315295696,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7708333333333334, ""successful_call_count"": 2}",True,,0.7708333333333334,1.0,1.0,1.0,0.8395833333333332,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,3.5464968532323837,3.5464968532323837,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8958333333333334, ""successful_call_count"": 1}",True,,0.8958333333333334,1.0,1.0,1.0,0.9270833333333334,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,3.571735695004463,3.571735695004463,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8958333333333334, ""successful_call_count"": 1}",True,,0.8958333333333334,1.0,1.0,1.0,0.9270833333333334,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,5.790563300251961,1.9301877667506535,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.875, ""successful_call_count"": 3}",True,,0.875,1.0,1.0,1.0,0.9125,False,True
crag_task_1_and_2_dev_v5_q_61fa44dfce673bc5,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.589632920920849,3.589632920920849,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8958333333333334, ""successful_call_count"": 1}",True,,0.8958333333333334,1.0,1.0,1.0,0.9270833333333334,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,2.7470942586660385,2.7470942586660385,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.84375, ""successful_call_count"": 1}",True,,0.84375,1.0,1.0,1.0,0.8906249999999999,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,2.731090411543846,2.731090411543846,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.84375, ""successful_call_count"": 1}",True,,0.84375,1.0,1.0,1.0,0.8906249999999999,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.119965083897114,1.559982541948557,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.71875, ""successful_call_count"": 2}",True,,0.71875,1.0,1.0,1.0,0.803125,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,2.673662267625332,2.673662267625332,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.84375, ""successful_call_count"": 1}",True,,0.84375,1.0,1.0,1.0,0.8906249999999999,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,3.0190302059054375,3.0190302059054375,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.84375, ""successful_call_count"": 1}",True,,0.84375,1.0,1.0,1.0,0.8906249999999999,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,4.734104499220848,1.578034833073616,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 3}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_64485bc50d2991a7,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.0831871554255486,3.0831871554255486,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.84375, ""successful_call_count"": 1}",True,,0.84375,1.0,1.0,1.0,0.8906249999999999,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.947080112993717,3.947080112993717,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,4.103409126400948,4.103409126400948,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,4.281232133507729,2.1406160667538643,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.7083333333333334, ""successful_call_count"": 2}",True,,0.7083333333333334,1.0,1.0,1.0,0.7958333333333333,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,3.797752782702446,3.797752782702446,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,3.629494458436966,3.629494458436966,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,5.744860507547855,1.9149535025159519,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7708333333333333, ""successful_call_count"": 3}",True,,0.7708333333333333,1.0,1.0,1.0,0.8395833333333332,False,True
crag_task_1_and_2_dev_v5_q_6a9a678998b679d1,,confirmatory_test,finance,simple,slow-changing,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,3.6589885130524635,3.6589885130524635,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8333333333333334, ""successful_call_count"": 1}",True,,0.8333333333333334,1.0,1.0,1.0,0.8833333333333334,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,2.9476508498191833,2.9476508498191833,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8125, ""successful_call_count"": 1}",True,,0.8125,1.0,1.0,1.0,0.86875,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,2.9162736609578133,2.9162736609578133,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8125, ""successful_call_count"": 1}",True,,0.8125,1.0,1.0,1.0,0.86875,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,expanded_retrieval_multi_endpoint,top_k_high,/finance/get_company_name|/finance/get_ticker_by_name,2,2,0,0,3.2953834161162376,1.6476917080581188,2.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.6875, ""successful_call_count"": 2}",True,,0.6875,1.0,1.0,1.0,0.7812499999999999,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,adaptive_routing_on_insufficient_evidence,retrieval_confidence_gating,/finance/get_company_name,1,1,0,0,2.861008048057556,2.861008048057556,0.9,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8125, ""successful_call_count"": 1}",True,,0.8125,1.0,1.0,1.0,0.86875,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,greedy_regression_aware_search,greedy_regression_aware_search,/finance/get_company_name,1,1,0,0,2.872755751013756,2.872755751013756,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8125, ""successful_call_count"": 1}",True,,0.8125,1.0,1.0,1.0,0.86875,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,optuna_tpe,optuna_tpe,/finance/get_company_name|/finance/get_ticker_by_name|/open/search_entity_by_name,3,3,0,0,4.792594350874424,1.5975314502914746,3.4499999999999997,1280,20,1280,20,"{""mock_api_result_count"": 20, ""parent_raw_quality"": 0.7916666666666666, ""successful_call_count"": 3}",True,,0.7916666666666666,1.0,1.0,1.0,0.8541666666666666,False,True
crag_task_1_and_2_dev_v5_q_70952396fa330db0,,confirmatory_test,finance,simple,real-time,rag_compass,ragtune_no_fork,/finance/get_company_name,1,1,0,0,2.827037125825882,2.827037125825882,0.95,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.8125, ""successful_call_count"": 1}",True,,0.8125,1.0,1.0,1.0,0.86875,False,True
crag_task_1_and_2_dev_v5_q_83c109e248e057b2,,confirmatory_test,finance,simple,real-time,static_default_policy,static_default_rag_policy,/finance/get_company_name,1,1,0,0,3.5895835608243942,3.5895835608243942,1.0,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
crag_task_1_and_2_dev_v5_q_83c109e248e057b2,,confirmatory_test,finance,simple,real-time,low_retrieval_single_endpoint,top_k_low,/finance/get_company_name,1,1,0,0,3.5837236791849136,3.5837236791849136,0.85,640,10,640,10,"{""mock_api_result_count"": 10, ""parent_raw_quality"": 0.75, ""successful_call_count"": 1}",True,,0.75,1.0,1.0,1.0,0.8249999999999998,False,True
